house_title,resblock_name,bizcircle_name,district_name,layout,rent_area,rent_price_listing,frame_orientation,m_url
整租·中旅国际公馆2期 3室2厅 南,中旅国际公馆2期,香蜜湖,福田区,3室2厅2卫,115.26,20000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2870988272455663616.html
整租·东方时代广场 1室1厅 西,东方时代广场,华强北,福田区,1室1厅1卫,45.00,6800,西,https://m.lianjia.com/chuzu/sz/zufang/SZ2871571558181109760.html
整租·福民新村 2室2厅 南,福民新村,皇岗,福田区,2室2厅1卫,74.19,6000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2871221390244593664.html
整租·颐林雅院 3室2厅 南/北,颐林雅院,梅林,福田区,3室2厅2卫,117.45,13500,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2871541411008741376.html
整租·东海国际中心 4室2厅 复式 北,东海国际中心,香蜜湖,福田区,4室2厅2卫,191.83,37000,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2871171855975456768.html
整租·桑达雅苑 3室2厅 南/北,桑达雅苑,华强北,福田区,3室2厅1卫,86.00,10500,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2871086014125056000.html
整租·祥云天都世纪大厦 1室1厅 南,祥云天都世纪大厦,新洲,福田区,1室1厅1卫,40.00,4700,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2870976944949182464.html
整租·朗庭豪园 2室1厅 西北,朗庭豪园,福田保税区,福田区,2室1厅1卫,72.23,6000,西北,https://m.lianjia.com/chuzu/sz/zufang/SZ2871619943613333504.html
整租·颐林雅院 3室1厅 南,颐林雅院,梅林,福田区,3室1厅1卫,93.00,7000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2871605910848421888.html
整租·皇御苑三期 2室2厅 东北,皇御苑三期,皇岗,福田区,2室2厅1卫,79.00,8500,东北,https://m.lianjia.com/chuzu/sz/zufang/SZ2871082594475180032.html
整租·建业小区南区 2室1厅 北,建业小区南区,竹子林,福田区,2室1厅1卫,60.00,5800,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2870967362557837312.html
整租·长城盛世家园一期 2室1厅 西,长城盛世家园一期,莲花,福田区,2室1厅1卫,77.00,6999,西,https://m.lianjia.com/chuzu/sz/zufang/SZ2871615865617653760.html
整租·皇庭世纪 2室1厅 东北,皇庭世纪,石厦,福田区,2室1厅1卫,57.54,7500,东北,https://m.lianjia.com/chuzu/sz/zufang/SZ2871618952105574400.html
整租·长安花园 3室2厅 南/北,长安花园,百花,福田区,3室2厅2卫,103.20,10000,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2872448159815041024.html
整租·凯丰花园二期 1室0厅 北,凯丰花园二期,梅林,福田区,1室0厅1卫,29.00,4000,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2878252718886232064.html
整租·七街公馆 1室1厅 北,七街公馆,香梅北,福田区,1室1厅1卫,43.00,5000,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2878397596329066496.html
整租·建业小区南区 2室1厅 南/北,建业小区南区,竹子林,福田区,2室1厅1卫,60.00,5800,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2879747664185409536.html
整租·振业梅苑 4室1厅 东南,振业梅苑,梅林,福田区,4室1厅2卫,98.50,8500,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2879006039389241344.html
整租·桑达大厦 1室0厅 南,桑达大厦,华强北,福田区,1室0厅1卫,33.07,4500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2879847157337161728.html
整租·绿景虹湾 2室1厅 东北,绿景虹湾,梅林,福田区,2室1厅1卫,51.73,8500,东北,https://m.lianjia.com/chuzu/sz/zufang/SZ2881975078626017280.html
整租·鹏益花园 1室0厅 南,鹏益花园,八卦岭,福田区,1室0厅1卫,33.73,3200,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2878438513383047168.html
整租·怡枫园 2室1厅 南/北,怡枫园,景田,福田区,2室1厅1卫,61.97,6900,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2878973950162386944.html
整租·花好园 1室1厅 南/西南,花好园,上下沙,福田区,1室1厅1卫,40.00,6200,南 西南,https://m.lianjia.com/chuzu/sz/zufang/SZ2881927777353998336.html
整租·旭飞华安园 1室1厅 南,旭飞华安园,梅林,福田区,1室1厅1卫,30.00,4200,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2881198310721323008.html
整租·鹏益花园 1室0厅 西北,鹏益花园,八卦岭,福田区,1室0厅1卫,37.00,3100,西北,https://m.lianjia.com/chuzu/sz/zufang/SZ2882586673906974720.html
整租·金地名津 1室1厅 北,金地名津,皇岗,福田区,1室1厅1卫,46.00,5800,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2882731427139690496.html
整租·红荔村 3室1厅 南/北,红荔村,华强北,福田区,3室1厅1卫,76.81,7800,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2881191817838338048.html
整租·嘉麟豪庭 3室2厅 南,嘉麟豪庭,福田中心,福田区,3室2厅2卫,122.80,14000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2883160353175511040.html
整租·岗厦辛诚花园 2室1厅 南/北,岗厦辛诚花园,福田中心,福田区,2室1厅1卫,69.00,7200,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2882467037047685120.html
整租·金海湾花园 3室2厅 西南,金海湾花园,上下沙,福田区,3室2厅2卫,128.00,12000,西南,https://m.lianjia.com/chuzu/sz/zufang/SZ2882473803357618176.html
整租·东方玫瑰花园 3室2厅 东/西,东方玫瑰花园,景田,福田区,3室2厅1卫,100.00,13000,东 西,https://m.lianjia.com/chuzu/sz/zufang/SZ2882623236611784704.html
整租·东海花园二期福禄居 3室2厅 北,东海花园二期福禄居,香蜜湖,福田区,3室2厅2卫,130.00,14000,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2882548611647291392.html
整租·文伟阁 3室2厅 西北,文伟阁,梅林,福田区,3室2厅1卫,90.28,9500,西北,https://m.lianjia.com/chuzu/sz/zufang/SZ2879140242093514752.html
整租·莲花一村 2室2厅 南,莲花一村,莲花,福田区,2室2厅1卫,76.88,6000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2881900266897285120.html
整租·景秀年华家园 2室1厅 南,景秀年华家园,香梅北,福田区,2室1厅1卫,74.00,6800,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2879149773439369216.html
整租·深房传麒景苑 1室1厅 南,深房传麒景苑,香梅北,福田区,1室1厅1卫,45.00,7500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2879632914142994432.html
整租·南方国际广场 1室1厅 南,南方国际广场,石厦,福田区,1室1厅1卫,36.00,16500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2880599213845258240.html
整租·海康大厦 1室0厅 西,海康大厦,梅林,福田区,1室0厅1卫,31.54,4500,西,https://m.lianjia.com/chuzu/sz/zufang/SZ2882004226287353856.html
整租·万托家园 2室2厅 西北,万托家园,景田,福田区,2室2厅1卫,57.25,7500,西北,https://m.lianjia.com/chuzu/sz/zufang/SZ2881123903987007488.html
整租·宝生Midtown 2室1厅 西,宝生Midtown,石厦,福田区,2室1厅1卫,82.44,15500,西,https://m.lianjia.com/chuzu/sz/zufang/SZ2881043895733993472.html
整租·银庄大厦 3室2厅 东南,银庄大厦,皇岗,福田区,3室2厅1卫,89.41,7800,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2881153299741425664.html
整租·鹏盛村 2室1厅 南,鹏盛村,八卦岭,福田区,2室1厅1卫,57.79,6000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2881051194057834496.html
整租·宏轩大厦 1室1厅 南,宏轩大厦,石厦,福田区,1室1厅1卫,43.00,5800,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2880281699471081472.html
整租·绿洲丰和 3室1厅 东北,绿洲丰和,石厦,福田区,3室1厅1卫,43.63,6900,东北,https://m.lianjia.com/chuzu/sz/zufang/SZ2880996151467704320.html
整租·益田村 3室2厅 东北,益田村,石厦,福田区,3室2厅1卫,106.00,8400,东北,https://m.lianjia.com/chuzu/sz/zufang/SZ2846315558918422528.html
整租·宏浩花园 5室2厅 南,宏浩花园,香梅北,福田区,5室2厅3卫,216.00,21000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2849139414645612544.html
整租·国都高尔夫一期 3室2厅 南/北,国都高尔夫一期,车公庙,福田区,3室2厅2卫,95.00,9500,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2849085082772447232.html
整租·嘉葆润金座 2室1厅 复式 南,嘉葆润金座,新洲,福田区,2室1厅2卫,38.44,7300,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2851435273517547520.html
整租·梅林一村十三区 3室2厅 东南,梅林一村十三区,梅林,福田区,3室2厅1卫,98.00,8100,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2851529355338203136.html
整租·君悦阁 1室1厅 北,君悦阁,华强北,福田区,1室1厅1卫,43.97,5600,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2845696733554679808.html
整租·城中雅苑 2室1厅 西北,城中雅苑,福田中心,福田区,2室1厅1卫,84.00,12500,西北,https://m.lianjia.com/chuzu/sz/zufang/SZ2849254539926970368.html
整租·新世界四季山水 3室2厅 南,新世界四季山水,梅林,福田区,3室2厅2卫,155.00,23000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2853461690685587456.html
整租·黄埔雅苑一期 2室2厅 东,黄埔雅苑一期,福田中心,福田区,2室2厅2卫,126.00,18000,东,https://m.lianjia.com/chuzu/sz/zufang/SZ2852743674906025984.html
整租·福莲花园 3室2厅 南/北,福莲花园,福田中心,福田区,3室2厅1卫,94.00,8500,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2850656469639241728.html
整租·朗晴馨洲 1室1厅 北,朗晴馨洲,新洲,福田区,1室1厅1卫,36.80,4500,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2852738705024614400.html
整租·红树家邻 2室1厅 西南,红树家邻,上下沙,福田区,2室1厅1卫,54.68,6200,西南,https://m.lianjia.com/chuzu/sz/zufang/SZ2845101041874378752.html
整租·绿洲丰和 1室1厅 西北,绿洲丰和,石厦,福田区,1室1厅1卫,42.00,5200,西北,https://m.lianjia.com/chuzu/sz/zufang/SZ2845661856532529152.html
整租·京基御景华城 1室0厅 西南,京基御景华城,赤尾,福田区,1室0厅1卫,35.00,3800,西南,https://m.lianjia.com/chuzu/sz/zufang/SZ2846288081554767872.html
整租·宝能公馆 4室2厅 南/北,宝能公馆,竹子林,福田区,4室2厅2卫,128.79,21000,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2847684428170534912.html
整租·桑达雅苑 3室1厅 东,桑达雅苑,华强北,福田区,3室1厅1卫,111.61,11500,东,https://m.lianjia.com/chuzu/sz/zufang/SZ2845743281974026240.html
整租·皇御苑二期 3室2厅 南,皇御苑二期,皇岗,福田区,3室2厅2卫,114.00,12500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2845582299234574336.html
整租·缔馨园 1室1厅 南,缔馨园,石厦,福田区,1室1厅1卫,42.00,5500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2847816201684385792.html
整租·福田花园 3室1厅 西,福田花园,石厦,福田区,3室1厅1卫,71.00,6500,西,https://m.lianjia.com/chuzu/sz/zufang/SZ2846980936451760128.html
整租·长城盛世家园二期 3室2厅 南/北,长城盛世家园二期,莲花,福田区,3室2厅2卫,131.00,12000,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2846506795827208192.html
整租·莲花一村 2室2厅 南,莲花一村,莲花,福田区,2室2厅1卫,76.00,6500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2847826999433764864.html
整租·嘉鑫阳光雅居 2室1厅 西南,嘉鑫阳光雅居,梅林,福田区,2室1厅1卫,68.00,7400,西南,https://m.lianjia.com/chuzu/sz/zufang/SZ2847846681750814720.html
整租·天健世纪花园 3室2厅 南,天健世纪花园,福田中心,福田区,3室2厅2卫,126.00,16500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2847794711219929088.html
整租·竹盛花园一期 3室1厅 南,竹盛花园一期,竹子林,福田区,3室1厅1卫,81.00,8800,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2846513223665197056.html
整租·莲花北 3室2厅 南,莲花北,莲花,福田区,3室2厅1卫,88.00,6800,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2850178081216536576.html
整租·都市阳光名苑 2室1厅 北,都市阳光名苑,车公庙,福田区,2室1厅1卫,69.31,7800,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2850935334861553664.html
整租·桑达大厦 1室0厅 南,桑达大厦,华强北,福田区,1室0厅1卫,33.00,4500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2850161795782680576.html
整租·锦庐花园 8室2厅 复式 南/北,锦庐花园,竹子林,福田区,8室2厅5卫,187.00,120000,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2850735777661861888.html
整租·绿景花园 3室2厅 北,绿景花园,新洲,福田区,3室2厅1卫,110.00,9600,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2853047787967758336.html
整租·仁恒峦山美地 3室2厅 南/北,仁恒峦山美地,龙岗宝荷,龙岗区,3室2厅2卫,76.00,4300,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2771012147574996992.html
整租·万科第五园八期 4室2厅 西,万科第五园八期,坂田,龙岗区,4室2厅2卫,134.64,10000,西,https://m.lianjia.com/chuzu/sz/zufang/SZ2768161445333450752.html
整租·趣园 3室2厅 北,趣园,车公庙,福田区,3室2厅1卫,65.52,8800,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2847797397076049920.html
独栋·简家公寓 简家公寓总店 临近地铁特价大单间 开间,,,,1室0厅1卫,26.00,2000,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/27372.html
整租·碧湖玫瑰园 3室2厅 南/北,碧湖玫瑰园,龙岗中心城,龙岗区,3室2厅2卫,98.00,3500,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2772324668768518144.html
整租·大世纪花园 1室0厅 东南/东北,大世纪花园,布吉街,龙岗区,1室0厅1卫,65.00,2700,东南 东北,https://m.lianjia.com/chuzu/sz/zufang/SZ2768258922467819520.html
整租·大世纪水山缘 3室2厅 东南/西南,大世纪水山缘,布吉南岭,龙岗区,3室2厅2卫,122.83,4300,东南 西南,https://m.lianjia.com/chuzu/sz/zufang/SZ2779844721026007040.html
独栋·简家公寓 简家公寓总店 朝阳精装大单间B户型 开间,,,,1室0厅1卫,28.00,1900,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/27376.html
独栋·简家公寓 简家公寓总店 朝阳精装大单间C户型 开间,,,,1室0厅1卫,28.00,2000,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/27377.html
整租·万科金色沁园 3室2厅 南,万科金色沁园,龙岗中心城,龙岗区,3室2厅2卫,88.00,4800,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2779546775739179008.html
整租·远洋新干线一期 3室2厅 北,远洋新干线一期,龙岗中心城,龙岗区,3室2厅2卫,92.39,3900,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2781673945231785984.html
独栋·桔子公寓（深圳） 横岗4号店 居家两房一厅 2室1厅,,,,2室1厅1卫,60.00,2580,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/63239.html
独栋·瞌睡猫公寓 大皇公17栋 阳台采光特价房 开间,,,,1室0厅1卫,20.00,950,东南 西南,https://m.lianjia.com/chuzu/sz/apartment/layout/43182.html
整租·翠湖山庄 3室2厅 东南,翠湖山庄,横岗,龙岗区,3室2厅1卫,96.00,3500,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2782446973058555904.html
整租·万象天成 2室2厅 东南,万象天成,龙岗中心城,龙岗区,2室2厅1卫,87.00,3800,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2782565620892573696.html
整租·远洋新干线晶钻广场 3室1厅 东南/南,远洋新干线晶钻广场,龙岗中心城,龙岗区,3室1厅2卫,50.00,3300,东南 南,https://m.lianjia.com/chuzu/sz/zufang/SZ2779770564389109760.html
独栋·桔子公寓（深圳） 永湖2号店 精装单房 开间,,,,1室0厅1卫,20.00,1100,,https://m.lianjia.com/chuzu/sz/apartment/layout/47062.html
整租·中城康桥花园二期 3室1厅 西南,中城康桥花园二期,丹竹头,龙岗区,3室1厅1卫,84.00,3800,西南,https://m.lianjia.com/chuzu/sz/zufang/SZ2782618567999766528.html
独栋·桔子公寓（深圳） 5号馆 阳光单房 开间,,,,1室0厅1卫,26.00,1200,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/126596.html
独栋·桔子公寓（深圳） 横岗3号馆 一房一厅 1室1厅,,,,1室1厅1卫,32.00,1580,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/69367.html
独栋·桔子公寓（深圳） 横岗3号馆 居家两房一厅 2室1厅,,,,2室1厅1卫,52.00,2080,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/69368.html
整租·汇福花园 2室1厅 西北,汇福花园,布吉大芬,龙岗区,2室1厅1卫,48.92,3200,西北,https://m.lianjia.com/chuzu/sz/zufang/SZ2778070506157375488.html
整租·东都中央王座 3室2厅 东南,东都中央王座,龙岗中心城,龙岗区,3室2厅1卫,68.01,4000,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2777615825987969024.html
独栋·桔子公寓（深圳） 1号馆 阳光一房一厅 1室1厅,,,,1室1厅1卫,32.00,1200,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/126585.html
整租·和兴苑 2室1厅 东南,和兴苑,龙岗中心城,龙岗区,2室1厅1卫,54.00,3200,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2777684676922851328.html
独栋·桔子公寓（深圳） 5号馆 精装复式单房 开间,,,,1室0厅1卫,30.00,1300,东南,https://m.lianjia.com/chuzu/sz/apartment/layout/131895.html
整租·万科千林山居二期（万科清林径） 3室2厅 南,万科千林山居二期（万科清林径）,龙岗中心城,龙岗区,3室2厅1卫,78.77,3000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2780529512919089152.html
整租·九州家园一期 4室2厅 东南,九州家园一期,龙岗双龙,龙岗区,4室2厅2卫,124.36,4200,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2778316508311863296.html
整租·麓园 3室2厅 南,麓园,龙岗中心城,龙岗区,3室2厅2卫,89.00,2000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2778218059650318336.html
整租·泽润华庭 2室2厅 南,泽润华庭,布吉街,龙岗区,2室2厅1卫,75.00,4200,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2783154275076022272.html
整租·仁恒梦公园 4室2厅 南,仁恒梦公园,龙岗中心城,龙岗区,4室2厅1卫,68.00,3400,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2777386276536451072.html
整租·香景大厦 4室1厅 南,香景大厦,香梅北,福田区,4室1厅2卫,92.00,8800,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2779136545444610048.html
整租·翠海花园二期 3室2厅 南,翠海花园二期,香蜜湖,福田区,3室2厅1卫,94.00,13500,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2778118903484915712.html
整租·中洲湾-中洲滨海商业中心 1室0厅 东南,中洲湾-中洲滨海商业中心,上下沙,福田区,1室0厅1卫,35.00,5500,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2636938231337459712.html
整租·彩福大厦 1室2厅 西南,彩福大厦,福田中心,福田区,1室2厅1卫,120.00,11000,西南,https://m.lianjia.com/chuzu/sz/zufang/SZ2778230469261524992.html
整租·鹏益花园 2室1厅 西北,鹏益花园,八卦岭,福田区,2室1厅1卫,61.00,5000,西北,https://m.lianjia.com/chuzu/sz/zufang/SZ2781010121176915968.html
整租·万科香蜜府 5室2厅 南,万科香蜜府,竹子林,福田区,5室2厅2卫,179.21,34000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2781215132767240192.html
整租·都市花园 3室2厅 西南,都市花园,车公庙,福田区,3室2厅1卫,76.00,8000,西南,https://m.lianjia.com/chuzu/sz/zufang/SZ2777365165648117760.html
整租·中电信息大厦 1室0厅 东,中电信息大厦,景田,福田区,1室0厅0卫,47.00,5500,东,https://m.lianjia.com/chuzu/sz/zufang/SZ2782590688276258816.html
整租·赛格绿茵阁 3室1厅 西南,赛格绿茵阁,皇岗,福田区,3室1厅2卫,100.65,9800,西南,https://m.lianjia.com/chuzu/sz/zufang/SZ2779746029464199168.html
整租·万科金域蓝湾二期 2室1厅 南,万科金域蓝湾二期,上下沙,福田区,2室1厅1卫,76.00,11000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2781215114731462656.html
整租·兰亭居 3室2厅 东南,兰亭居,皇岗,福田区,3室2厅1卫,75.06,7000,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2732438458499858432.html
整租·南方国际广场 1室0厅 北,南方国际广场,石厦,福田区,1室0厅1卫,34.00,4510,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2736239647759286272.html
整租·中洲湾-中洲滨海商业中心 1室1厅 东南/南,中洲湾-中洲滨海商业中心,上下沙,福田区,1室1厅1卫,35.00,5500,东南 南,https://m.lianjia.com/chuzu/sz/zufang/SZ2752761449142296576.html
整租·兰亭居 3室1厅 南,兰亭居,皇岗,福田区,3室1厅1卫,75.72,6800,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2705736919375159296.html
整租·园岭新村 2室1厅 北,园岭新村,园岭,福田区,2室1厅1卫,41.84,4600,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2782432627699744768.html
整租·合正名园 3室1厅 东南,合正名园,景田,福田区,3室1厅2卫,124.00,13000,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2782433111344939008.html
整租·鸿景湾名苑 3室2厅 东南,鸿景湾名苑,上下沙,福田区,3室2厅2卫,105.00,9800,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2761695390574051328.html
整租·佳兆业中心 1室0厅 南,佳兆业中心,上步,福田区,1室0厅1卫,32.00,3300,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2745715836470689792.html
整租·深业中城 1室1厅 南,深业中城,香蜜湖,福田区,1室1厅1卫,70.08,20000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2778865268758421504.html
整租·中洲湾-中洲滨海商业中心 1室1厅 南,中洲湾-中洲滨海商业中心,上下沙,福田区,1室1厅1卫,51.00,7600,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2781863550748983296.html
整租·玮鹏花园 2室2厅 北,玮鹏花园,华强北,福田区,2室2厅1卫,76.19,8000,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2781898626346262528.html
整租·万科金域蓝湾二期 3室2厅 跃层 西南,万科金域蓝湾二期,上下沙,福田区,3室2厅2卫,149.98,17000,西南,https://m.lianjia.com/chuzu/sz/zufang/SZ2787009212889440256.html
整租·元盛兴苑 4室1厅 南,元盛兴苑,沙尾,福田区,4室1厅1卫,88.16,7700,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2783261200216236032.html
整租·绿景虹湾 2室1厅 南/北,绿景虹湾,梅林,福田区,2室1厅1卫,52.00,7300,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2775208061298810880.html
整租·育星苑 3室1厅 南,育星苑,竹子林,福田区,3室1厅1卫,93.00,8200,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2744766671179743232.html
整租·石厦花园 2室1厅 东南,石厦花园,石厦,福田区,2室1厅1卫,72.00,9800,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2781021192025817088.html
整租·都市阳光名苑 2室1厅 南/北,都市阳光名苑,车公庙,福田区,2室1厅1卫,72.60,6800,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2743522802178203648.html
整租·石厦花园 2室1厅 西北,石厦花园,石厦,福田区,2室1厅1卫,62.00,8800,西北,https://m.lianjia.com/chuzu/sz/zufang/SZ2794976410585284608.html
整租·TT国际公寓 1室1厅 南,TT国际公寓,景田,福田区,1室1厅1卫,40.51,6300,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2862860470934061056.html
整租·祥韵苑 2室1厅 北,祥韵苑,石厦,福田区,2室1厅1卫,54.00,5500,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2741130301156892672.html
整租·宝树台 1室1厅 东,宝树台,华强北,福田区,1室1厅2卫,51.45,11000,东,https://m.lianjia.com/chuzu/sz/zufang/SZ2739692153193103360.html
整租·万科金域蓝湾二期 2室2厅 南,万科金域蓝湾二期,上下沙,福田区,2室2厅1卫,76.00,10000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2862982001873657856.html
整租·京基滨河时代 1室0厅 东,京基滨河时代,上下沙,福田区,1室0厅1卫,33.00,7000,东,https://m.lianjia.com/chuzu/sz/zufang/SZ2863774437600403456.html
整租·合正佳园 2室1厅 东南,合正佳园,石厦,福田区,2室1厅1卫,83.03,8200,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2864484391357521920.html
整租·红树绿洲 2室1厅 南,红树绿洲,福田保税区,福田区,2室1厅1卫,57.28,6350,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2863748894548819968.html
整租·祥云天都世纪大厦 1室0厅 南,祥云天都世纪大厦,新洲,福田区,1室0厅1卫,39.00,5000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2864370426044760064.html
整租·锦文阁大厦 1室1厅 南,锦文阁大厦,景田,福田区,1室1厅1卫,45.00,4700,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2864585208374493184.html
整租·工艺大厦 1室0厅 东南,工艺大厦,华强北,福田区,1室0厅0卫,48.00,4680,东南,https://m.lianjia.com/chuzu/sz/zufang/SZ2867419855869984768.html
整租·紫荆苑 4室2厅 南,紫荆苑,景田,福田区,4室2厅2卫,150.00,15000,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2866051315904561152.html
整租·泰安轩 2室1厅 南,泰安轩,车公庙,福田区,2室1厅1卫,49.76,6800,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2863629051623915520.html
整租·皇御苑四期 1室1厅 南,皇御苑四期,皇岗,福田区,1室1厅2卫,58.26,7600,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2866619272598667264.html
整租·碧海红树园 1室1厅 西北,碧海红树园,上下沙,福田区,1室1厅1卫,41.27,5800,西北,https://m.lianjia.com/chuzu/sz/zufang/SZ2863646242842345472.html
整租·帝港海湾豪园 3室2厅 北,帝港海湾豪园,福田保税区,福田区,3室2厅2卫,94.00,10000,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2863744359927652352.html
整租·中泰燕南名庭 1室1厅 南,中泰燕南名庭,华强北,福田区,1室1厅1卫,54.00,6400,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2863912285121028096.html
整租·雕塑家园 2室2厅 复式 南,雕塑家园,梅林,福田区,2室2厅1卫,72.00,5800,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2831672548658249728.html
整租·鹏盛村 1室0厅 南,鹏盛村,八卦岭,福田区,1室0厅1卫,32.00,2200,南,https://m.lianjia.com/chuzu/sz/zufang/SZ2834052742392594432.html
整租·大中华国际金融中心 2室1厅 东,大中华国际金融中心,福田中心,福田区,2室1厅1卫,65.00,7000,东,https://m.lianjia.com/chuzu/sz/zufang/SZ2834825346132746240.html
整租·合正名园 1室1厅 北,合正名园,景田,福田区,1室1厅1卫,36.00,5100,北,https://m.lianjia.com/chuzu/sz/zufang/SZ2819645243493203968.html
整租·耀荣园 3室2厅 南/北,耀荣园,竹子林,福田区,3室2厅2卫,100.00,9500,南 北,https://m.lianjia.com/chuzu/sz/zufang/SZ2820409462307954688.html
